# Auto-generated offline OUI vendor mapping
# Generated by: tools/Import-OuiDataset.ps1
# Format: OUI,VENDOR
# OUI is 6 hex digits (first 3 bytes of a MAC)
# Source file: .\manuf

68ED57,JuniperNetwo Juniper Networks
68EDA4,Ltd
68EE4B,Ltd
68EE88,TINNOMobileT Shenzhen TINNO Mobile Technology Corp.
68EE96,CiscoSPVTG   Cisco SPVTG
68EF43,Inc.
68EFA8,AutomationDi AutomationDirect.com
68EFAB,Vention      Vention
68EFBD,Inc
68EFDC,Inc.
68F06D,Limited
68F0B5,Ltd.
68F0BC,Ltd
68F0D0,SkyBellTechn SkyBell Technologies Inc.
68F125,DataControls Data Controls Inc.
68F21F,Bose         Bose Corporation
68F38E,JuniperNetwo Juniper Networks
68F44B,HomeControlS Home Control Singapore Pte Ltd
68F543,Ltd
68F62B,ItelMobile   Itel Mobile Limited
68F63B,AmazonTechno Amazon Technologies Inc.
68F728,ltd
68F7D8,Microsoft    Microsoft Corporation
68F895,Redflow      Redflow Limited
68F90F,Intel        Intel Corporate
68F956,ObjetivosySe Objetivos y Servicio de Valor Añadido
68FB7E,Inc.
68FB95,GeneralplusT Generalplus Technology Inc.
68FCB3,Inc.
68FCB6,Ltd
68FCCA,Ltd
68FE71,Espressif    Espressif Inc.
68FEDA,LTD
68FEF7,Inc.
68FF7B,Ltd.
6A0E20,Inc
6A1F6C,Inc.
6A4065,OpenConnecti Open Connectivity Foundation
6A5C35,Secrétariatg Secrétariat général de la défense et de la sécurité nationale
6A621E,DIFIConsorti DIFI Consortium
6A71E6,FuelCloud    FuelCloud
6A737D,25GEthernetC 25G Ethernet Consortium
6A8EAF,Waoo         Waoo
6A9DA4,GlobalReachT Global Reach Technology
6AB6F2,EliTechnolog Eli Technology Inc
6AB87A,Acrosswaves  Acrosswaves
6AE64A,S&OElectroni S&O Electronics (Malaysia) Sdn. Bhd.
6AE732,Ltd
6C006B,Ltd
6C0273,Ltd.
6C02E0,HP           HP Inc.
6C0309,Inc
6C0370,ExtremeNetwo Extreme Networks Headquarters
6C03B5,Inc
6C0460,RBHAccessTec RBH Access Technologies Inc.
6C047A,Ltd
6C05D3,ChinaDragonT China Dragon Technology Limited
6C05D5,Ethertronics Ethertronics Inc
6C06D6,Ltd.
6C0831,Analog       Analog Systems
6C090A,Gematica     Gematica Srl
6C09BF,LTD
6C09D6,DigiquestEle Digiquest Electronics LTD
6C0B5E,HP           HP Inc.
6C0B84,Ltd
6C0C9A,AmazonTechno Amazon Technologies Inc.
6C0D34,Nokia        Nokia
6C0DC4,Ltd.
6C0DE1,Ltd.
6C0E0D,Sony         Sony Corporation
6C0EE6,.Ltd
6C0F0B,Ltd.
6C0F61,Hypervolt    Hypervolt Ltd
6C0F6A,Ltd.
6C1041,Ltd
6C108B,WeLinkCommun WeLink Communications
6C11B3,Inc.
6C11BA,zte          zte corporation
6C1270,Inc.
6C13D5,Inc
6C1414,.Ltd
6C146E,Ltd
6C14F7,ErhardtLeime Erhardt+Leimer GmbH
6C1524,AEC          AEC s.r.l.
6C1544,Microsoft    Microsoft Corporation
6C15DB,Arcadyan     Arcadyan Corporation
6C15F9,Nautronix    Nautronix Limited
6C160E,ShotTracker  ShotTracker
6C1629,EdifierInter Edifier International
6C1632,Ltd
6C1811,DecaturElect Decatur Electronics
6C198F,DLinkInterna D-Link International
6C19C0,Inc.
6C1A75,Ltd.
6C1AEA,TexasInstrum Texas Instruments
6C1B3F,Ltd
6C1C71,Ltd.
6C1D2C,Ltd
6C1DEB,ublox        u-blox AG
6C1E70,Ltd
6C1E90,Ltd.
6C1ED7,Ltd.
6C1F8A,Inc.
6C1FF7,UgreenGroup  Ugreen Group Limited
6C2056,Inc
6C21A2,Inc.
6C221A,AltoBeam     AltoBeam Inc.
6C22AB,AinsworthGam Ainsworth Game Technology
6C22F7,Ltd.
6C2316,TATUNGTechno TATUNG Technology Inc.,
6C23B9,Sony         Sony Corporation
6C23CB,Wattty       Wattty Corporation
6C2408,ltd
6C2483,MicrosoftMob Microsoft Mobile Oy
6C24A6,Ltd.
6C25B9,Ltd.
6C2636,Ltd
6C2779,MicrosoftMob Microsoft Mobile Oy
6C27C8,ScentedVents ScentedVents
6C2990,WiZConnected WiZ Connected Lighting Company Limited
6C2995,Intel        Intel Corporate
6C29D2,Inc
6C2ACB,PaxtonAccess Paxton Access Ltd
6C2ADF,Inc
6C2B59,Dell         Dell Inc.
6C2C06,OOONPPSystem OOO NPP Systemotechnika-NN
6C2CDC,Ltd
6C2D24,Ltd.
6C2E33,Ltd.
6C2E72,B&BExporting B&B Exporting Limited
6C2E85,SagemcomBroa Sagemcom Broadband SAS
6C2F1C,NexusRaytek  Nexus Raytek Pty Ltd
6C2F2C,Ltd
6C2F80,Intel        Intel Corporate
6C2F8A,Ltd
6C302A,TexasInstrum Texas Instruments
6C310E,Inc
6C32DE,IndieonTechn Indieon Technologies Pvt. Ltd.
6C33A9,MagicjackLP  Magicjack LP
6C3491,Ltd
6C3838,Ltd.
6C3845,LTD
6C38A1,Limited
6C391D,ZhongHuaHunN Beijing ZhongHuaHun Network Information center
6C3A36,Glowforge    Glowforge Inc
6C3A84,AeroStartech Shenzhen Aero-Startech. Co.Ltd
6C3AFF,Inc.
6C3B6B,Routerboardc Routerboard.com
6C3BE5,HewlettPacka Hewlett Packard
6C3C53,SoundHawk    SoundHawk Corp
6C3C7C,Canon        Canon Inc.
6C3C8C,Dell         Dell Inc.
6C3E51,MindrayNorth Mindray North America
6C3E6D,Inc.
6C3E9C,KEKnestelEle KE Knestel Elektronik GmbH
6C4008,Inc.
6C40C6,Inc.
6C40E8,Ltd.
6C410E,Inc
6C416A,Inc
6C41DE,Ltd
6C42AB,Inc.
6C4329,CosmiqEdusna Cosmiq Edusnap Private Limited
6C433C,TecnoMobile  Tecno Mobile Limited
6C4418,Zappware     Zappware
6C442A,Ltd
6C4598,AntexElectro Antex Electronic Corp.
6C45C4,Inc.
6C4725,Inc.
6C4760,Ltd
6C4780,JEL          JEL Corporation
6C483F,XiaomiCommun Xiaomi Communications Co Ltd
6C48A6,LTD
6C49C1,Ltd.
6C4A39,Bita         Bita
6C4A74,Aerodisk     Aerodisk Llc
6C4A85,Inc.
6C4B7F,VosslohSchwa Vossloh-Schwabe Deutschland GmbH
6C4B90,LiteON       LiteON
6C4BB4,Ltd.
6C4CBC,TPLink       TP-Link Systems Inc.
6C4CE2,Intel        Intel Corporate
6C4D51,Ltd.
6C4D73,Inc.
6C4E86,ThirdMillenn Third Millennium Systems Ltd.
6C4EB0,Castelion    Castelion Corporation
6C4EF6,Inc
6C4F89,ZyxelCommuni Zyxel Communications Corporation
6C4FA1,Inc
6C504D,Inc
6C51BF,Ltd.
6C51E4,Ltd.
6C54CD,LampexElectr Lampex Electronics Limited
6C5563,Ltd
6C558D,Ltd
6C55B1,AmazonTechno Amazon Technologies Inc.
6C55E8,VantivaUSA   Vantiva USA LLC
6C5640,BLUProducts  BLU Products Inc
6C5697,AmazonTechno Amazon Technologies Inc.
6C5779,Inc.
6C5940,Ltd.
6C5976,Ltd.
6C5A34,Ltd.
6C5AB0,TPLink       TP-Link Systems Inc
6C5AB5,Ltd.
6C5C14,Ltd
6C5C3D,ClintonElect Clinton Electronics Corporation
6C5CB1,SiliconLabor Silicon Laboratories
6C5CDE,Inc.
6C5D3A,Microsoft    Microsoft Corporation
6C5D63,Ltd.
6C5E3B,Inc
6C5E7A,Ltd
6C5F1C,LenovoMobile Lenovo Mobile Communication Technology Ltd.
6C6016,Ltd
6C60D0,Ltd.
6C60EB,Limited
6C6126,RinicomHoldi Rinicom Holdings
6C61F4,Sfr          Sfr
6C626D,LTD
6C6286,Nokia        Nokia
6C62FE,JuniperNetwo Juniper Networks
6C639C,Commscope    Commscope
6C63F8,Ubiquiti     Ubiquiti Inc
6C641A,PenguinCompu Penguin Computing
6C6567,BELIMOAutoma BELIMO Automation AG
6C67EF,Ltd
6C68A4,Ltd.
6C6A77,Intel        Intel Corporate
6C6C0F,Ltd
6C6CD3,Inc
6C6D09,Ltd.
6C6E07,CeLink       Ce Link Limited
6C6EFE,CoreLogic    Core Logic Inc.
6C6F18,Inc.
6C7039,Novar        Novar GmbH
6C709F,Inc.
6C70CB,Ltd
6C710D,Inc
6C71BD,EzelinkTelec Ezelink Telecom
6C71D2,Ltd
6C71D9,AzureWaveTec AzureWave Technology Inc.
6C7220,DLinkInterna D-Link International
6C724A,OnkyoTechnol Onkyo Technology K.K.
6C72E2,amitek       amitek
6C72E7,Inc.
6C750D,WiFiSONG     WiFiSONG
6C7637,Ltd.
6C7660,Kyocera      Kyocera Corporation
6C76F7,MainStreamin MainStreaming SpA
6C7742,zte          zte corporation
6C77F0,Ltd.
6C78C1,JuniperNetwo Juniper Networks
6C79B8,TexasInstrum Texas Instruments
6C7A63,AristaNetwor Arista Networks
6C7DB7,CiscoMeraki  Cisco Meraki
6C7E67,Inc.
6C7F0C,CiscoMeraki  Cisco Meraki
6C7F49,Ltd.
6C80AB,ifanr        ifanr Inc
6C8166,Private      Private
6C81FE,Mitsuba      Mitsuba Corporation
6C8243,Ltd.
6C8336,Ltd
6C8338,Ubihere      Ubihere
6C8366,Ltd.
6C8375,Broadcom     Broadcom Limited
6C8686,Technonia    Technonia
6C8720,Ltd
6C8814,Intel        Intel Corporate
6C885F,Private      Private
6C8AEC,Ltd.
6C8B2F,zte          zte corporation
6C8BD3,Inc
6C8CDB,OtusTechnolo Otus Technologies Ltd
6C8D65,Inc.
6C8D77,Inc
6C8DC1,Inc.
6C8F4E,Ltd.
6C8FB5,MicrosoftMob Microsoft Mobile Oy
6C90B1,SanLogic     SanLogic Inc
6C9106,KatenaComput Katena Computing Technologies
6C9188,Nokia        Nokia
6C92BF,Ltd.
6C92CF,Broadcom     Broadcom Limited
6C9308,Anddoro      Anddoro Llc
6C9354,LTD.
6C9392,BEKOTechnolo BEKO Technologies GmbH
6C9466,Intel        Intel Corporate
6C94F8,Inc.
6C9522,Scalys       Scalys
6C96CF,Inc.
6C976D,a Lenovo Company
6C97AA,Ltd.
6C98EB,Inc.
6C9961,SagemcomBroa Sagemcom Broadband SAS
6C9989,Inc
6C999D,AmazonTechno Amazon Technologies Inc.
6C9AB4,Brodersen    Brodersen A/S
6C9AC9,Inc.
6C9B02,Nokia        Nokia Corporation
6C9BC0,Chemoptics   Chemoptics Inc.
6C9CE9,NimbleStorag Nimble Storage
6C9CED,Inc
6C9E7C,LTD
6CA042,SiliconLabor Silicon Laboratories
6CA0B4,SkyUk        Sky Uk Limited
6CA100,Intel        Intel Corporate
6CA31E,ItelMobile   Itel Mobile Limited
6CA367,Avlinkpro    Avlinkpro
6CA401,essensys     essensys plc
6CA4D1,LTD
6CA604,Commscope    Commscope
6CA682,EDAMinformat EDAM information & communications
6CA75F,zte          zte corporation
6CA780,Nokia        Nokia Corporation
6CA7FA,YoungboEngin Youngbo Engineering Inc.
6CA849,Avaya        Avaya Inc
6CA858,LTD
6CA906,Telefield    Telefield Ltd
6CA928,HMDGlobal    HMD Global Oy
6CA936,DisplayLink  DisplayLink (UK) Ltd
6CA96F,TransPacketA TransPacket AS
6CAAB3,RuckusWirele Ruckus Wireless
6CAB05,Inc
6CAB31,Inc.
6CAB4D,DigitalPayme Digital Payment Technologies
6CAC60,Venetex      Venetex Corp
6CACC2,Ltd
6CAD3F,Inc.
6CADAD,Ltd.
6CADEF,Ltd.
6CADF8,AzureWaveTec AzureWave Technology Inc.
6CAE8B,IBM          IBM Corporation
6CAEE3,Nokia        Nokia
6CAEF6,eero         eero inc.
6CAF15,WebastoSE    Webasto SE
6CAFAB,UABTeltonika UAB "Teltonika Telematics"
6CB077,ALLWinner    ALL Winner (Hong Kong) Limited
6CB0CE,Netgear      Netgear
6CB0FD,Ltd
6CB133,Inc.
6CB158,Ltd.
6CB227,SonyVideoSou Sony Video & Sound Products Inc.
6CB2AE,Inc
6CB2FD,TexasInstrum Texas Instruments
6CB311,Ltd
6CB34D,SharkNinjaOp SharkNinja Operating LLC
6CB350,ltd
6CB456,Espressif    Espressif Inc.
6CB4A7,Inc.
6CB4FD,Ltd.
6CB56B,Ltd.
6CB6CA,DIVUS        DIVUS GmbH
6CB749,Ltd
6CB7E2,Ltd
6CB7F4,Ltd
6CB881,zte          zte corporation
6CB9C5,Inc.
6CBAB8,SagemcomBroa Sagemcom Broadband SAS
6CBEE9,AlcatelLucen Alcatel-Lucent IPD
6CBFB5,Ltd
6CC147,Ltd
6CC1D2,Commscope    Commscope
6CC217,HewlettPacka Hewlett Packard
6CC242,Ltd
6CC26B,Inc.
6CC36A,Ltd.
6CC374,TexasInstrum Texas Instruments
6CC3B2,CiscoMeraki  Cisco Meraki
6CC41E,NEXSEC       NEXSEC Incorporated
6CC49F,HewlettPacka Hewlett Packard Enterprise
6CC4D5,HMDGlobal    HMD Global Oy
6CC63B,TaicangT&WEl Taicang T&W Electronics
6CC7EC,SamsungElect Samsung Electro-Mechanics(Thailand)
6CC840,Espressif    Espressif Inc.
6CCA08,Commscope    Commscope
6CCDD6,Netgear      Netgear
6CCE44,1More        1More
6CCF39,Ltd.
6CD008,zte          zte corporation
6CD032,LGElectronic LG Electronics
6CD146,FRAMOS       FRAMOS GmbH
6CD199,Ltd.
6CD1B0,WingSingElec Wing Sing Electronics Hong Kong Limited
6CD1E5,Ltd
6CD2BA,zte          zte corporation
6CD3EE,Zimi         Zimi Corporation
6CD552,BilianElectr Shenzhen Bilian Electronic Co.，Ltd
6CD630,Ltd
6CD63F,Ltd
6CD68A,LGElectronic LG Electronics (Mobile Communications)
6CD6E3,Inc
6CD704,Ltd
6CD719,LTD
6CD71F,Ltd
6CD7A0,Ltd.
6CD869,LTD
6CD8FB,QorvoUtrecht Qorvo Utrecht B.V.
6CD94C,Ltd.
6CDC6A,Promethean   Promethean Limited
6CDD30,Inc
6CDDBC,Ltd
6CDDEF,EPCOMM       EPCOMM Inc.
6CDEA9,CiscoMeraki  Cisco Meraki
6CDFFB,Ltd.
6CE01E,Modcam       Modcam AB
6CE0B0,Sound4       Sound4
6CE2D3,Ltd
6CE3B6,NeraTelecomm Nera Telecommunications Ltd.
6CE4A4,SiliconLabor Silicon Laboratories
6CE4CE,VilligerSecu Villiger Security Solutions AG
6CE4DA,Ltd.
6CE5C9,Inc.
6CE5F7,Ltd
6CE85C,Inc.
6CE873,Ltd.
6CE874,Ltd
6CE8C6,EardaTechnol Earda Technologies co Ltd
6CE907,Nokia        Nokia Corporation
6CE983,LTD.
6CEBB2,Ltd
6CEBB6,Ltd
6CEC5A,Ltd.
6CECA1,ClouElectron Shenzhen Clou Electronics Co. Ltd.
6CECEB,TexasInstrum Texas Instruments
6CED51,Ltd
6CEEF7,Ltd.
6CEFBD,CiscoMeraki  Cisco Meraki
6CEFC6,Ltd.
6CF049,Ltd.
6CF17E,Ltd.
6CF2D8,Canon        Canon Inc.
6CF373,Ltd
6CF37F,HewlettPacka Hewlett Packard Enterprise
6CF43D,VusionGroup  VusionGroup
6CF5E8,Mooredoll    Mooredoll Inc.
6CF6DA,Intel        Intel Corporate
6CF712,NokiaSolutio Nokia Solutions and Networks GmbH & Co. KG
6CF784,XiaomiCommun Xiaomi Communications Co Ltd
6CF97C,Nanoptix     Nanoptix Inc.
6CF9D2,Ltd
6CFA58,Avaya        Avaya Inc
6CFA89,Inc
6CFAA7,Inc.
6CFBED,GNAudio      GN Audio A/S
6CFD22,SiliconLabor Silicon Laboratories
6CFDB9,ProwareTechn Proware Technologies Co Ltd.
6CFE54,Intel        Intel Corporate
6CFFBE,MPBCommunica MPB Communications Inc.
6CFFCE,SagemcomBroa Sagemcom Broadband SAS
700136,FATEKAutomat FATEK Automation Corporation
7001B5,Inc
700258,01DbMetravib 01Db-Metravib
70033F,Ltd
70037E,VantivaUSA   Vantiva USA LLC
70039F,Espressif    Espressif Inc.
70041D,Espressif    Espressif Inc.
700433,CaliforniaTh California Things Inc.
700514,LGElectronic LG Electronics (Mobile Communications)
700692,GanghsanGuan Ganghsan Guanglian
7006AC,Ltd
700777,Inc
700810,Intel        Intel Corporate
700894,LiteonTechno Liteon Technology Corporation
700971,Ltd
700B01,SagemcomBroa Sagemcom Broadband SAS
700B4F,Inc
700BC0,DewavTechnol Dewav Technology Company
700F6A,Inc
700FC7,Ltd.
700FEC,Poindus      Poindus Systems Corp.
70105C,Inc
70106F,HewlettPacka Hewlett Packard Enterprise
70110E,zte          zte corporation
701124,Inc.
701135,Ltd
7011AE,MusicLife    Music Life LTD
701301,VantivaConne Vantiva - Connected Home
701384,Inc.
701404,LimitedLiabi Limited Liability Company
7014A6,Inc.
7015FB,Intel        Intel Corporate
70169F,EtherCATTech EtherCAT Technology Group
7017D7,Ltd.
70188B,Ltd.
7018A7,Inc
70192F,Ltd
701988,Ltd.
701A04,LiteonTechno Liteon Technology Corporation
701AB8,Intel        Intel Corporate
701AD5,AvigilonAlta Avigilon Alta
701AED,Ltd.
701BFB,IntegratedDe Integrated Device Technology (Malaysia) Sdn. Bhd.
701CE7,Intel        Intel Corporate
701D08,ltd
701D7F,Ltd.
701DC4,LLC
701E68,Inc.
701F0B,Wilogy       Wilogy Srl
701F3C,Ltd
701F53,Inc
702084,Ltd.
70217F,XiaomiCommun Xiaomi Communications Co Ltd
7022FE,Inc.
702393,fos4X        fos4X GmbH
702526,Nokia        Nokia
702559,CyberTANTech CyberTAN Technology Inc.
702605,SONYVisualPr SONY Visual Products Inc.
702661,Ltd
702804,Ltd.
70288B,Ltd
702900,Ltd
702A7D,EpSpot       EpSpot AB
702AD5,Ltd
702AD7,Ltd.
702B1D,EDomusIntern E-Domus International Limited
702C09,Ltd
702C1F,Wisol        Wisol
702D84,i4CInnovatio i4C Innovations
702DD1,LTD.
702E22,zte          zte corporation
702E80,DIEHLConnect DIEHL Connectivity Solutions
702ED9,Ltd.
702F35,Ltd
702F4B,Steelcase    Steelcase Inc.
702F86,Marquardt    Marquardt GmbH
702F97,AavaMobile   Aava Mobile Oy
703018,Avaya        Avaya Inc
70305D,Ubiquoss     Ubiquoss Inc
70305E,LTD
70317F,Inc.
703187,ACX          ACX GmbH
703217,Intel        Intel Corporate
7032D5,AthenaWirele Athena Wireless Communications Inc
703509,Inc
70357B,Ltd.
7036B2,Focusai      Focusai Corp
70378E,TianyiTeleco Tianyi Telecom Terminals Company Limited
703811,SiemensMobil Siemens Mobility Limited
7038B4,LowTechSolut Low Tech Solutions
7038EE,Avaya        Avaya Inc
703A0E,HewlettPacka Hewlett Packard Enterprise
703A2D,LTD.
703A51,XiaomiCommun Xiaomi Communications Co Ltd
703A73,SundrayTechn Shenzhen Sundray Technologies company Limited
703A8C,Ltd
703AA6,Ltd
703ACB,Inc.
703AD8,Ltd
703C03,Ltd
703C39,SEAWINGKft   SEAWING Kft
703C69,Inc.
703D15,Limited
703E76,Arcadyan     Arcadyan Corporation
703E97,ItonTechnolo Iton Technology Corp.
703EAC,Inc.
7040FF,Ltd.
7041B7,EdwardsLifes Edwards Lifesciences LLC
7042D3,LTD
70441C,Ltd.
704642,Ltd.
704698,Ltd
704777,RuckusWirele Ruckus Wireless
7047E9,Ltd.
70480F,Inc.
7048B5,LTD.
7048F7,Ltd
7049A2,ZyxelCommuni Zyxel Communications Corporation
704A0E,Inc.
704AAE,XstreamFlow  Xstream Flow (Pty) Ltd
704AE4,Rinstrum     Rinstrum Pty Ltd
704BCA,Espressif    Espressif Inc.
704CA2,Inc.
704CA5,Inc.
704CB6,Ltd.
704CED,Inc.
704D7B,ASUSTekCOMPU ASUSTek COMPUTER INC.
704DE7,TecnoMobile  Tecno Mobile Limited
704E01,Ltd.
704E66,Ltd
704E6B,Ltd
704EE0,Ltd
704F08,Ltd.
704F57,Ltd.
704FB8,Commscope    Commscope
7050AF,SkyUk        Sky Uk Limited
7050E7,Ltd)
7052C5,Avaya        Avaya Inc
7052D8,ItelMobile   Itel Mobile Limited
70533F,AlfaInstrume Alfa Instrumentos Eletronicos Ltda.
705425,Commscope    Commscope
705464,SiliconLabor Silicon Laboratories
7054B4,VestelElektr Vestel Elektronik San ve Tic. A.S.
7054D2,Pegatron     Pegatron Corporation
7054F5,Ltd
7055F8,Cerebras     Cerebras Systems Inc
705681,Inc.
7057BF,Ltd
705812,PanasonicAVC Panasonic Corporation AVC Networks Company
705846,TrigAvionics Trig Avionics Limited
705896,InShowTechno InShow Technology
7058A4,ActiontecEle Actiontec Electronics Inc.
705957,MedallionIns Medallion Instrumentation Systems
705986,OooTtv       Ooo Ttv
705A0F,HewlettPacka Hewlett Packard
705A6F,HallTechnolo Hall Technologies
705A9E,VantivaUSA   Vantiva USA LLC
705AAC,Ltd
705AB6,Ltd.
705B2E,M2Communicat M2Communication Inc.
705CAD,KonamiGaming Konami Gaming Inc
705DCC,EFMNetworks  EFM Networks
705E55,RealmeChongq Realme Chongqing MobileTelecommunications Corp Ltd
705EAA,Inc.
705FA3,XiaomiCommun Xiaomi Communications Co Ltd
7060DE,LaVision     LaVision GmbH
706173,Calantec     Calantec GmbH
70617B,Inc
7061BE,WNC          WNC Corporation
7061EE,Ltd
7062B8,DLinkInterna D-Link International
706417,OrbisTecnolo Orbis Tecnologia Electrica S.A.
706582,Ltd.
7065A3,Ltd.
70661B,Sonova       Sonova AG
70662A,SonyInteract Sony Interactive Entertainment Inc.
706655,AzureWaveTec AzureWave Technology Inc.
7066B9,Ltd.
7066E1,dntInnovatio dnt Innovation GmbH
706871,FNLINKTECHNO FN-LINK TECHNOLOGY Ltd.
706879,Ltd.
70695A,Inc
706979,BasIpLp      Bas-Ip Lp
706AC9,zte          zte corporation
706BB9,Inc
706D15,Inc
706DEC,Wifisoft     Wifi-soft LLC
706E10,Ltd
706E6D,Inc
706F81,Private      Private
70700D,Inc.
707013,Ltd
70704C,Inc
70708B,Inc
7070AA,AmazonTechno Amazon Technologies Inc.
7070FC,Gold&WaterIn Gold&Water Industrial Limited
7071B3,Brain        Brain Corporation
7071BC,Pegatron     Pegatron Corporation
70720D,LenovoMobile Lenovo Mobile Communication Technology Ltd.
70723C,Ltd
7072CF,EdgeCoreNetw EdgeCore Networks
7072FE,Inc.
707362,Ltd
7073CB,Inc.
707414,Ltd.
707630,Commscope    Commscope
7076DD,OxyGuardInte OxyGuard Internation A/S
7076F0,LevelOneComm LevelOne Communications (India) Private Limited
7076FF,Kerlink      Kerlink
707781,Ltd.
70788B,Ltd.
70792D,Inc.
707938,LTD
707990,Ltd
7079B3,Inc
707BE8,Ltd
707C18,Ltd
707C69,Avaya        Avaya Inc
707CE3,Ltd
707D95,CityLinwlanT Shenzhen City LinwlanTechnology Co. Ltd.
707DA1,SagemcomBroa Sagemcom Broadband SAS
707DAF,Plucent      Plucent AB
707DB9,Inc
707E43,Commscope    Commscope
707EDE,Nastec       Nastec Ltd.
707FF2,Inc.
708105,Inc
708185,Ltd
7081EB,Inc.
70820E,aselectronic as electronics GmbH
70828E,OleumTech    OleumTech Corporation
708540,Ltd
70856C,LTD
7085C2,ASRockIncorp ASRock Incorporation
7085C4,LTD
7085C6,Commscope    Commscope
7086C1,TexasInstrum Texas Instruments
7086CE,Ltd.
70879E,Beken        Beken Corporation
7087A7,Ltd.
70884D,Ltd.
70886B,Inc.
708976,TuyaSmart    Tuya Smart Inc.
7089CC,Ltd.
7089F5,LTD
708A09,Ltd
708B78,ltd
708B97,INSYSicom    INSYS icom GmbH
708BCD,ASUSTekCOMPU ASUSTek COMPUTER INC.
708CB6,Ltd
708CBB,Mimodisplayk Mimodisplaykorea
708CF2,Inc.
708D09,Nokia        Nokia Corporation
708F47,Ltd.
709041,Inc.
7090B7,Ltd.
70918F,WeberStephen Weber-Stephen Products LLC
7091F3,Inc.
709383,LTD.
7093C1,eero         eero inc.
7093F8,Inc.
709741,Arcadyan     Arcadyan Corporation
709751,Ltd
709756,Ltd
709883,Ltd.
70991C,Ltd
709A0B,ItalianInsti Italian Institute of Technology
709AC4,Ltd.
709BA5,LTD.
709BFC,Bryton       Bryton Inc.
709C45,Ltd
709C8F,Nero         Nero AG
709CD1,Intel        Intel Corporate
709E29,SonyInteract Sony Interactive Entertainment Inc.
709E86,X6D          X6D Limited
709F2D,zte          zte corporation
709FA9,TecnoMobile  Tecno Mobile Limited
70A04B,Intel        Intel Corporate
70A191,LLC
70A2B3,Inc.
70A3A4,Ltd.
70A41C,AdvancedWire Advanced Wireless Dynamics S.L.
70A56A,Ltd.
70A66A,ProxDynamics Prox Dynamics AS
70A6BD,Ltd.
70A6CC,Intel        Intel Corporate
70A703,Ltd.
70A741,Ubiquiti     Ubiquiti Inc
70A84C,Inc.
70A8A5,Microsoft    Microsoft Corporation
70A8D3,Intel        Intel Corporate
70A8E3,Ltd
70A983,Inc
70AAB2,BlackBerryRT BlackBerry RTS
70AC08,SiliconLabor Silicon Laboratories
70ACD7,Ltd
70AD43,BlinkbyAmazo Blink by Amazon
70AD54,MalvernInstr Malvern Instruments Ltd
70AED5,Inc.
70AF09,Espressif    Espressif Inc.
70AF24,TPVisionBelg TP Vision Belgium NV
70AF25,LTD.
70AF6A,Ltd.
70B035,Ltd
70B08C,Ltd
70B13D,Ltd
70B14E,Commscope    Commscope
70B258,RuckusWirele Ruckus Wireless
70B265,Hiltron      Hiltron s.r.l.
70B306,Inc.
70B317,Inc
70B3D5,Private      Private
70B51A,Ltd.
70B599,EmbeddedTech Embedded Technologies s.r.o.
70B5E8,Dell         Dell Inc.
70B64F,Ltd.
70B651,EightSleep   Eight Sleep
70B7AA,Ltd.
70B7E2,Ltd.
70B7E4,Broadcom     Broadcom Limited
70B8F6,Espressif    Espressif Inc.
70B921,LTD
70B950,TexasInstrum Texas Instruments
70B9BB,LTD
70BAEF,Limited
70BB5B,Inc.
70BBE9,XiaomiCommun Xiaomi Communications Co Ltd
70BC10,Microsoft    Microsoft Corporation
70BC48,Inc
70BD96,Inc
70BDD2,AdvaNetworkS Adva Network Security GmbH
70BF3E,CharlesRiver Charles River Laboratories
70BF92,GNAudio      GN Audio A/S
70C59C,SiliconLabor Silicon Laboratories
70C6AC,BoschAutomot Bosch Automotive Aftermarket
70C6DD,Ltd
70C76F,InnoS        Inno S
70C7F2,Ltd
70C833,Wirepas      Wirepas Oy
70C912,Ltd.
70C932,DreameTechno Dreame Technology (Suzhou) Limited
70C94E,LiteonTechno Liteon Technology Corporation
70C9C6,Inc
70CA4D,Ltd.
70CA97,RuckusWirele Ruckus Wireless
70CA9B,Inc
70CD0D,Intel        Intel Corporate
70CD60,Inc.
70CD91,TeracomTelem Teracom Telematica S.A
70CE8C,Ltd
70CF49,Intel        Intel Corporate
70D07E,SiliconLabor Silicon Laboratories
70D081,NetpowerTech Beijing Netpower Technologies Inc.
70D313,Ltd
70D379,Inc
70D4F2,Rim          Rim
70D51E,LTD
70D57E,Scalar       Scalar Corporation
70D5E7,Wellcore     Wellcore Corporation
70D6B6,MetrumTechno Metrum Technologies
70D823,Intel        Intel Corporate
70D880,UposSystemsp Upos System sp. z o.o.
70D8C2,Intel        Intel Corporate
70D923,Ltd.
70D931,Ltd.
70D983,Ltd.
70DA17,AustrianAudi Austrian Audio GmbH
70DA48,Inc
70DA9C,Tecsen       Tecsen
70DB98,Inc
70DDA1,Tellabs      Tellabs
70DDA8,Ltd
70DDEF,Ltd.
70DEE2,Inc.
70DEF9,FaiWahIntern Fai Wah International (Hong Kong) Limited
70DF2F,Inc
70DFF7,Commscope    Commscope
70E027,HongyuCommun Hongyu Communication Technology Limited
70E139,3view        3view Ltd
70E1FD,Flextronics  Flextronics
70E24C,SAEIT        SAE IT-systems GmbH & Co. KG
70E284,WistronInfoc Wistron Infocomm (Zhongshan) Corporation
70E422,Inc
70E46E,Lytx         Lytx
70E56E,TexasInstrum Texas Instruments
